,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
53,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0019996166229248047,0.044519901275634766
54,"[0.0, 0.0, 0.0, 0.0009996891021728516, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8717794418334961,1.1774084568023682
55,"[0.0, 0.0, 0.0, 0.0010006427764892578, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1972355842590332,0.22263169288635254
56,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.006478309631347656,0.05805206298828125
57,"[0.0, 0.0010173320770263672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.003007173538208008,0.04758119583129883
58,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0009815692901611328, 0.0, 0.0]",0.005075931549072266,0.050043344497680664
59,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.005997896194458008,0.05818486213684082
60,"[0.0, 0.00099945068359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.006108999252319336,0.05645442008972168
61,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010075569152832031, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0039975643157958984,0.05052971839904785
62,"[0.0, 0.0, 0.0, 0.0010330677032470703, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.008362293243408203,0.0613710880279541
63,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.007998228073120117,0.05583977699279785
64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.014997482299804688,0.10072660446166992
65,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0010230541229248047, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0030870437622070312,0.0495452880859375
66,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.011201858520507812,0.09202766418457031
67,"[0.0, 0.0, 0.0, 0.0009899139404296875, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.05275726318359375,0.16461992263793945
68,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009968280792236328, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03525590896606445,0.15290045738220215
69,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.008503198623657227,0.07308173179626465
70,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0040776729583740234,0.046707868576049805
71,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.07260322570800781,0.4438016414642334
72,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010066032409667969, 0.0]",0.011104822158813477,0.07358336448669434
73,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0010001659393310547, 0.0, 0.0, 0.0]",0.046045780181884766,0.09506344795227051
74,"[0.0, 0.0, 0.0009930133819580078, 0.0, 0.0, 0.0, 0.0, 0.0009996891021728516]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.014896154403686523,0.055690765380859375
75,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.012964248657226562,0.0783088207244873
76,"[0.0, 0.0010018348693847656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.005012989044189453,0.056650400161743164
77,"[0.0, 0.0, 0.0, 0.0, 0.0010004043579101562, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.732922077178955,40.02722454071045
78,"[0.0, 0.0010089874267578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.013992786407470703,0.0653233528137207
79,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0020034313201904297,0.04805183410644531
80,"[0.0, 0.0, 0.001001119613647461, 0.0, 0.0016391277313232422, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.018072843551635742,0.060294151306152344
81,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.006005287170410156,0.07412028312683105
82,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0009126663208007812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.016017913818359375,0.07209229469299316
83,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0029954910278320312,0.04761505126953125
84,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.028990507125854492,0.0981299877166748
85,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.004990100860595703,0.04912161827087402
86,"[0.0, 0.0, 0.0, 0.0, 0.0009915828704833984, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.002079010009765625,0.04842233657836914
87,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0010063648223876953, 0.0, 0.0, 0.0]",0.42609405517578125,0.9538407325744629
