,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
40,"[0.025228023529052734, 0.029760360717773438, 0.030484676361083984]","[0.013005971908569336, 0.00520014762878418]",0.0010843276977539062,0.04191470146179199
41,"[0.012994527816772461, 0.020243406295776367, 0.019312143325805664]","[0.0010008811950683594, 0.0016684532165527344]",0.0010068416595458984,0.04243874549865723
42,"[0.015996932983398438, 0.019873619079589844, 0.01989269256591797]","[0.0030219554901123047, 0.0037870407104492188]",0.0010144710540771484,0.0454556941986084
43,"[0.019619464874267578, 0.01953601837158203, 0.018133163452148438]","[0.002005338668823242, 0.002004861831665039]",0.0,0.02613997459411621
44,"[0.017432689666748047, 0.017276525497436523, 0.01812577247619629]","[0.0020062923431396484, 0.0019991397857666016]",0.0010824203491210938,0.05185413360595703
45,"[0.02942681312561035, 0.021589279174804688, 0.02837085723876953]","[0.014004945755004883, 0.1098623275756836]",0.002074718475341797,0.10679340362548828
46,"[0.023015260696411133, 0.03154397010803223, 0.03669595718383789]","[0.05794548988342285, 0.060999155044555664]",0.0009989738464355469,0.04408144950866699
47,"[0.01638174057006836, 0.026098966598510742, 0.025665998458862305]","[0.0039920806884765625, 0.003750324249267578]",0.001013040542602539,0.042157649993896484
48,"[0.018590927124023438, 0.02646923065185547, 0.0203096866607666]","[0.010518312454223633, 0.0030059814453125]",0.000997781753540039,0.045119524002075195
49,"[0.02080392837524414, 0.03216218948364258, 0.025723934173583984]","[0.0020194053649902344, 0.002006053924560547]",0.0015583038330078125,0.0340113639831543
50,"[0.017404794692993164, 0.02284073829650879, 0.020467758178710938]","[0.006004810333251953, 0.0030059814453125]",0.0015246868133544922,0.028448820114135742
51,"[0.016295433044433594, 0.026523113250732422, 0.02366924285888672]","[0.038074493408203125, 0.00200653076171875]",0.0015764236450195312,0.027198076248168945
52,"[0.022504568099975586, 0.030718326568603516, 0.024804353713989258]","[0.0030062198638916016, 0.002991914749145508]",0.0020151138305664062,0.02868938446044922
53,"[0.012994050979614258, 0.017809629440307617, 0.013965368270874023]","[0.0020067691802978516, 0.0010099411010742188]",0.0010035037994384766,0.009996414184570312
54,"[0.014894247055053711, 0.018898487091064453, 0.015536785125732422]","[0.0020036697387695312, 0.002006053924560547]",0.0,0.039644479751586914
55,"[0.021001100540161133, 0.023343801498413086, 0.02763962745666504]","[0.004019260406494141, 0.00400233268737793]",0.0009996891021728516,0.038872480392456055
56,"[0.01398611068725586, 0.022925376892089844, 0.021056175231933594]","[0.0040056705474853516, 0.006005764007568359]",0.0015048980712890625,0.03883504867553711
57,"[0.015994787216186523, 0.020334959030151367, 0.025594711303710938]","[0.0010068416595458984, 0.002005338668823242]",0.0010094642639160156,0.02349233627319336
58,"[0.011993408203125, 0.01488804817199707, 0.016604185104370117]","[0.0020074844360351562, 0.0010197162628173828]",0.0,0.026971101760864258
59,"[0.013994693756103516, 0.023989439010620117, 0.024389982223510742]","[0.014549970626831055, 0.013017416000366211]",0.0009982585906982422,0.03950953483581543
60,"[0.013001203536987305, 0.024361133575439453, 0.022867918014526367]","[0.0020067691802978516, 0.0020062923431396484]",0.0,0.02664661407470703
61,"[0.012238025665283203, 0.02045726776123047, 0.020709991455078125]","[0.0010051727294921875, 0.0020079612731933594]",0.0010805130004882812,0.010920047760009766
62,"[0.014994144439697266, 0.02306652069091797, 0.019569873809814453]","[0.0020041465759277344, 0.0020062923431396484]",0.0010209083557128906,0.04104948043823242
63,"[0.02638530731201172, 0.023566722869873047, 0.02616739273071289]","[0.0030050277709960938, 0.06146955490112305]",0.0019998550415039062,0.04200339317321777
64,"[0.02308058738708496, 0.023736238479614258, 0.03005385398864746]","[0.0020084381103515625, 0.0020062923431396484]",0.002077341079711914,0.02301335334777832
65,"[0.013503789901733398, 0.01834726333618164, 0.023531436920166016]","[0.0020058155059814453, 0.0010068416595458984]",0.0009992122650146484,0.04658365249633789
66,"[0.012359857559204102, 0.016561269760131836, 0.024733781814575195]","[0.0010101795196533203, 0.0020210742950439453]",0.0009808540344238281,0.0412900447845459
67,"[0.014086008071899414, 0.016414880752563477, 0.01746368408203125]","[0.003006458282470703, 0.003000497817993164]",0.002050638198852539,0.041292428970336914
68,"[0.021575212478637695, 0.023257732391357422, 0.025491714477539062]","[0.003001689910888672, 0.003005504608154297]",0.0009996891021728516,0.030338287353515625
69,"[0.022120237350463867, 0.026883602142333984, 0.027185440063476562]","[0.015638351440429688, 0.003001689910888672]",0.0019965171813964844,0.043253421783447266
70,"[0.018993616104125977, 0.026529312133789062, 0.026572704315185547]","[0.0030069351196289062, 0.005991220474243164]",0.0014832019805908203,0.04549574851989746
71,"[0.01499485969543457, 0.017222881317138672, 0.0236053466796875]","[0.0010066032409667969, 0.0030014514923095703]",0.0009808540344238281,0.024926424026489258
72,"[0.013994932174682617, 0.01714491844177246, 0.029439926147460938]","[0.002354860305786133, 0.006012439727783203]",0.0010941028594970703,0.041136741638183594
73,"[0.017993927001953125, 0.021001815795898438, 0.024819612503051758]","[0.018110990524291992, 0.006999492645263672]",0.0009996891021728516,0.05251145362854004
74,"[0.018518686294555664, 0.030331850051879883, 0.020016193389892578]","[0.001997232437133789, 0.0030112266540527344]",0.0009987354278564453,0.027051210403442383
